STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,18.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,21.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,18.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,16.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,17.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2010,,9.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2011,,8.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2012,,7.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2013,,6.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,5.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2015,,4.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2016,,4.1,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2017,,3.4,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2018,,2.6,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,1.8,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2020,,1.1,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2021,,0.3,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2022,,2.5,,P,Provisional value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,AUS,Australia,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2010,,15.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,AUS,Australia,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2013,,13.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,AUS,Australia,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2016,,13.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,AUS,Australia,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2019,,12.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2010,,1400,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2011,,1374,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2012,,1342,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2013,,1277,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2014,,1216,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2015,,1222,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2016,,1167,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2017,,1115,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2018,,1061,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2019,,1004,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2020,,1004,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2021,,967,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,BEL,Belgium,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2013,,17.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,BEL,Belgium,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,11.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2010,,16.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2011,,14.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2012,,14.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2013,,14.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,13,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,11.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,16,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,16.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,12.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,15.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,12.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,17.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,15.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,POL,Poland,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,9.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,POL,Poland,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,9.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,IDN,Indonesia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2010,,31.4,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,IDN,Indonesia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,32,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,IDN,Indonesia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,32.3,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,IDN,Indonesia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,32.6,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,IDN,Indonesia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,32.6,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LVA,Latvia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2014,,37,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LVA,Latvia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,35.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,EST,Estonia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2010,,26.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,EST,Estonia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2012,,26,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,EST,Estonia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,22.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,EST,Estonia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,21.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,EST,Estonia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,17.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,EST,Estonia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,17.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,EST,Estonia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,15.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ISR,Israel,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2010,,24.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ISR,Israel,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2013,,21.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ISR,Israel,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2014,,23.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ISR,Israel,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,25.3,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ISR,Israel,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2017,,21.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ISR,Israel,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,21.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,GRC,Greece,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,27.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,GRC,Greece,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,24.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2010,,1641,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2011,,1755,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2012,,1754,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2013,,1636,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2014,,1520,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2015,,1637,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2016,,1521,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2017,,1404,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2018,,1521,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2019,,1521,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,Y_GE15,15 years or over,_T,Total,G_PS,Grammes per person,_Z,Not applicable,2020,,1521,,A,Normal value,0,Units,,
